"","country","countryname","oecdmember","eumember","edate","date","party","partyname","partyabbrev","parfam","coderid","manual","coderyear","testresult","testeditsim","pervote","voteest","presvote","absseat","totseats","progtype","datasetorigin","corpusversion","total","peruncod","per101","per102","per103","per104","per105","per106","per107","per108","per109","per110","per201","per202","per203","per204","per301","per302","per303","per304","per305","per401","per402","per403","per404","per405","per406","per407","per408","per409","per410","per411","per412","per413","per414","per415","per416","per501","per502","per503","per504","per505","per506","per507","per601","per602","per603","per604","per605","per606","per607","per608","per701","per702","per703","per704","per705","per706","per1011","per1012","per1013","per1014","per1015","per1016","per1021","per1022","per1023","per1024","per1025","per1026","per1031","per1032","per1033","per2021","per2022","per2023","per2031","per2032","per2033","per2041","per3011","per3051","per3052","per3053","per3054","per3055","per4011","per4012","per4013","per4014","per4121","per4122","per4123","per4124","per4131","per4132","per5021","per5031","per5041","per5061","per6011","per6012","per6013","per6014","per6061","per6071","per6072","per6081","per7051","per7052","per7061","per7062","per103_1","per103_2","per201_1","per201_2","per202_1","per202_2","per202_3","per202_4","per305_1","per305_2","per305_3","per305_4","per305_5","per305_6","per416_1","per416_2","per601_1","per601_2","per602_1","per602_2","per605_1","per605_2","per606_1","per606_2","per607_1","per607_2","per607_3","per608_1","per608_2","per608_3","per703_1","per703_2","rile","planeco","markeco","welfare","intpeace","datasetversion","id_perm"
"2784",72,"Israel",0,0,1959-07-03,195907,72220,"Israel Communist Party","Maki",20,998,998,NA,NA,NA,2.82,0,NA,3,120,3,10,"",30.5,0,3.125,6.25,3.333,4.444,0,3.333,7.569,1.111,0,0,0,1.111,0,0,0,0,1.111,1.111,0,0,0,1.111,0,0,8.472,0,1.111,0,18.75,6.25,1.111,1.111,0,0,0,0,0,6.667,1.111,0,1.111,0,0,0,0,0,0,0,0,0,6.667,0,6.25,1.111,3.333,3.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-31.597,2.222,0,7.778,9.583,"2018a","NTW837"
"2785",72,"Israel",0,0,1959-07-03,195907,72311,"United Workers’ Party","MAPAM",30,109,999,1982,NA,NA,5.988,0,NA,9,120,1,10,"",27,3.704,0,11.111,0,0,14.815,7.407,7.407,0,3.704,0,0,0,0,0,0,0,0,0,7.407,0,0,7.407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.704,0,0,0,0,0,0,3.704,3.704,0,14.815,0,11.111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-29.63,7.407,0,0,33.333,"2018a","TQJCC1"
"2787",72,"Israel",0,0,1959-07-03,195907,72325,"Unity of Labour","",30,109,999,1982,NA,NA,7.167,0,NA,8,120,1,10,"",20,0,0,0,0,0,0,10,0,0,0,0,0,5,15,0,5,0,0,15,5,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,10,5,0,0,0,5,0,0,5,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,0,15,10,"2018a","LC82JF"
"2788",72,"Israel",0,0,1959-07-03,195907,72420,"General Zionists’","",40,109,999,1982,NA,NA,6.159,0,NA,8,120,1,10,"",74,2.703,0,0,0,0,0,5.405,0,0,0,0,4.054,0,0,1.351,0,0,2.703,9.459,2.703,6.757,14.865,1.351,1.351,0,0,0,0,0,6.757,0,0,0,2.703,0,0,0,0,4.054,0,0,0,0,14.865,0,0,0,0,0,0,0,1.351,1.351,1.351,12.162,0,2.703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.486,2.703,9.459,4.054,5.405,"2018a","MGQMR6"
"2789",72,"Israel",0,0,1959-07-03,195907,72530,"National Religious Party","Mafdal",50,109,999,1982,NA,NA,9.86,0,NA,12,120,1,10,"",88,15.909,0,0,0,0,0,0,0,0,0,0,1.136,0,0,2.273,0,0,7.955,2.273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.136,0,0,0,63.636,0,0,1.136,0,0,0,0,0,1.136,0,3.409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.773,0,0,0,0,"2018a","JKH4FM"
"2790",72,"Israel",0,0,1959-07-03,195907,72531,"Union of Israel","",50,109,999,1982,NA,NA,3.13,1,NA,4,120,1,10,"",17,0,0,0,0,0,0,0,0,0,0,0,0,5.882,0,5.882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.882,0,5.882,0,76.471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.588,0,0,0,0,"2018a","QC7G9U"
"2791",72,"Israel",0,0,1959-07-03,195907,72620,"Freedom","",60,109,999,1982,NA,NA,13.464,0,NA,17,120,1,10,"",56,16.071,1.786,0,0,3.571,0,0,0,0,0,0,8.929,7.143,3.571,0,0,0,0,8.929,23.214,0,0,0,0,0,0,0,1.786,0,8.929,0,0,0,0,0,0,0,0,3.571,1.786,0,0,0,1.786,0,1.786,0,0,3.571,0,0,1.786,0,0,1.786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.714,0,0,5.357,0,"2018a","FMEFT5"
"2792",72,"Israel",0,0,1961-08-15,196108,72220,"Israel Communist Party","Maki",20,109,999,1982,NA,NA,4.182,0,NA,5,120,1,10,"",16,0,6.25,12.5,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,37.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-18.75,0,0,0,12.5,"2018a","47EBPG"
"2793",72,"Israel",0,0,1961-08-15,196108,72311,"United Workers’ Party","MAPAM",30,109,999,1982,NA,NA,6.571,0,NA,7,120,1,10,"",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,10,0,0,0,0,0,30,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10,10,0,10,0,"2018a","UQ4BDI"
"2795",72,"Israel",0,0,1961-08-15,196108,72325,"Unity of Labour","",30,109,999,1982,NA,NA,7.513,0,NA,9,120,1,10,"",18,0,0,0,0,11.111,0,0,5.556,0,0,0,0,11.111,0,0,0,0,0,22.222,27.778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.667,0,0,0,0,0,0,0,5.556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.333,0,0,0,0,"2018a","2P768J"
"2796",72,"Israel",0,0,1961-08-15,196108,72411,"Liberal Party","",40,109,999,1982,NA,NA,13.631,0,NA,17,120,1,10,"",84,4.762,0,0,0,2.381,0,2.381,5.952,0,0,0,20.238,9.524,1.19,0,0,0,1.19,4.762,1.19,1.19,0,1.19,1.19,0,3.571,0,0,0,3.571,1.19,0,0,3.571,0,0,0,0,5.952,3.571,0,2.381,0,13.095,0,1.19,0,0,1.19,0,0,2.381,0,0,0,0,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.095,2.381,4.762,9.524,2.381,"2018a","1EZ5PN"
"2797",72,"Israel",0,0,1961-08-15,196108,72530,"National Religious Party","Mafdal",50,109,999,1982,NA,NA,9.81,0,NA,12,120,1,10,"",86,10.465,0,0,0,0,0,0,2.326,0,0,0,18.605,2.326,0,0,0,0,0,4.651,0,0,0,2.326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.326,0,8.14,0,40.698,0,0,2.326,0,0,2.326,0,0,2.326,0,1.163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.14,2.326,0,0,0,"2018a","HDEM9Z"
"2798",72,"Israel",0,0,1961-08-15,196108,72531,"Agudat Israel Workers","",50,109,999,1982,NA,NA,3.692,0,NA,4,120,1,10,"",16,0,0,6.25,0,6.25,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,50,0,0,0,0,0,6.25,0,6.25,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.75,0,0,0,6.25,"2018a","AXW4LD"
"2799",72,"Israel",0,0,1961-08-15,196108,72620,"Freedom","",60,109,999,1982,NA,NA,13.764,0,NA,17,120,1,10,"",14,0,0,0,0,64.286,0,0,7.143,0,0,0,0,0,0,0,0,0,0,14.286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.429,0,0,0,0,"2018a","N6DXHT"
"2800",72,"Israel",0,0,1965-11-02,196511,72220,"Israel Communist Party","Maki",20,109,999,1982,NA,NA,1.128,0,NA,1,120,1,10,"",20,0,0,10,10,5,5,30,15,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-65,0,0,5,45,"2018a","Q8ZSZ1"
"2801",72,"Israel",0,0,1965-11-02,196511,72224,"New Communist Party","RAKAH",20,109,999,1982,NA,NA,2.272,0,NA,3,120,1,10,"",18,0,0,5.556,5.556,11.111,11.111,55.556,5.556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-66.667,0,0,0,72.222,"2018a","LCCICS"
"2802",72,"Israel",0,0,1965-11-02,196511,72311,"United Workers’ Party","MAPAM",30,109,999,1982,NA,NA,6.628,0,NA,8,120,1,10,"",83,6.024,1.205,0,1.205,7.229,3.614,15.663,7.229,0,0,0,2.41,3.614,1.205,0,1.205,0,1.205,1.205,0,0,1.205,3.614,1.205,0,2.41,0,3.614,0,2.41,0,0,2.41,1.205,0,0,0,0,8.434,6.024,0,2.41,0,0,0,0,0,0,0,0,0,4.819,0,1.205,0,1.205,4.819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-40.964,4.819,1.205,14.458,19.277,"2018a","7BBZ4D"
"2804",72,"Israel",0,0,1965-11-02,196511,72322,"Israel Workers’ List","RAFI",30,109,999,1982,NA,NA,7.9,0,NA,10,120,1,10,"",65,7.692,0,0,0,6.154,0,4.615,6.154,0,0,0,1.538,1.538,0,3.077,0,0,3.077,1.538,0,1.538,0,1.538,1.538,0,0,0,6.154,0,13.846,4.615,1.538,0,4.615,0,0,1.538,1.538,1.538,4.615,0,3.077,0,13.846,0,0,0,0,0,0,0,1.538,0,0,0,0,1.538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.538,4.615,6.154,6.154,4.615,"2018a","XEW643"
"2805",72,"Israel",0,0,1965-11-02,196511,72410,"Progressive and Independent Liberal Party","",40,109,999,1982,NA,NA,3.754,0,NA,5,120,1,10,"",63,0,0,1.587,0,4.762,1.587,6.349,7.937,0,0,0,15.873,6.349,3.175,0,0,0,1.587,3.175,0,0,1.587,3.175,0,0,1.587,0,3.175,0,3.175,0,0,0,6.349,0,0,0,0,4.762,7.937,0,1.587,0,0,0,0,0,0,4.762,0,0,9.524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.524,3.175,6.349,12.698,9.524,"2018a","MKICE4"
"2806",72,"Israel",0,0,1965-11-02,196511,72530,"National Religious Party","Mafdal",50,109,999,1982,NA,NA,8.947,0,NA,11,120,1,10,"",62,3.226,4.839,3.226,0,1.613,0,1.613,0,0,0,0,0,0,0,0,0,0,8.065,0,0,0,0,0,0,0,0,0,0,0,4.839,0,0,0,4.839,0,0,0,0,1.613,0,0,3.226,0,0,0,53.226,0,0,8.065,0,0,1.613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.29,0,4.839,1.613,4.839,"2018a","JEJE18"
"2807",72,"Israel",0,0,1965-11-02,196511,72531,"Union of Israel","",50,109,999,1982,NA,NA,3.298,0,NA,4,120,1,10,"",85,4.706,0,0,0,3.529,0,2.353,1.176,0,0,0,0,0,0,0,0,0,1.176,2.353,0,0,2.353,0,0,0,1.176,0,0,0,0,0,0,0,0,0,0,0,0,2.353,9.412,0,2.353,0,4.706,0,48.235,0,0,0,1.176,0,1.176,0,1.176,1.176,0,9.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.176,0,0,11.765,2.353,"2018a","QUZ76L"
"2808",72,"Israel",0,0,1965-11-02,196511,72621,"Herut-Liberal Bloc","Gahal",60,109,999,1982,NA,NA,21.294,0,NA,26,120,1,10,"",169,12.426,0.592,1.183,0,3.55,0,1.775,2.367,0,0,0,3.55,7.101,5.325,0,0,0,1.183,4.734,1.183,4.734,1.183,1.183,0,0,0,0,1.183,0,4.142,1.183,0,0,3.55,0,0,5.325,0,5.917,8.284,0,0.592,0,2.367,0,0,0,0,0,0,0,5.325,0,0.592,1.775,0.592,7.101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.183,1.183,8.284,14.201,2.959,"2018a","RF4CV6"
"2809",72,"Israel",0,0,1969-10-28,196910,72220,"Israel Communist Party","Maki",20,109,999,1982,NA,NA,1.149,0,NA,1,120,1,10,"",64,21.875,0,0,4.688,3.125,0,6.25,0,0,0,0,7.813,4.688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,35.938,0,4.688,0,0,0,0,1.563,3.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.813,0,0,6.25,6.25,"2018a","UZLQTP"
"2810",72,"Israel",0,0,1969-10-28,196910,72224,"New Communist Party","RAKAH",20,998,998,NA,NA,NA,2.84,0,NA,3,120,3,10,"",26.5,7.143,4.286,2.778,9.921,9.841,5.556,34.921,15.635,0,0,0,4.286,1.429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.429,0,0,0,0,0,0,0,0,0,0,0,2.778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-51.905,0,0,0,43.254,"2018a","U2R6GE"
"2812",72,"Israel",0,0,1969-10-28,196910,72410,"Progressive and Independent Liberal Party","",40,109,999,1982,NA,NA,3.212,0,NA,4,120,1,10,"",74,20.27,0,0,0,10.811,0,10.811,2.703,0,0,0,10.811,1.351,0,0,0,0,0,0,0,0,0,0,0,0,1.351,0,1.351,0,4.054,1.351,0,0,4.054,0,0,0,0,9.459,5.405,0,2.703,0,8.108,0,0,0,0,2.703,0,0,2.703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.459,0,4.054,14.865,10.811,"2018a","YXOGJQ"
"2813",72,"Israel",0,0,1969-10-28,196910,72530,"National Religious Party","Mafdal",50,109,999,1982,NA,NA,9.741,0,NA,12,120,1,10,"",25,20,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,52,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,0,0,0,0,"2018a","H8JMM6"
"2814",72,"Israel",0,0,1969-10-28,196910,72531,"Union of Israel","",50,998,998,NA,NA,NA,3.22,0,NA,4,120,3,10,"",64,19.795,0,1.163,0,8.741,0,3.502,0.588,0,0,0,0,0,0,0,0,0,1.751,1.176,0,0,1.176,0,0,0,0.588,0,0,0,0,0,0,0,0,0,0,0,0,1.176,4.706,0,1.176,0,4.679,0,42.722,0,0,0,0.588,0,0.588,0,0.588,0.588,0,4.706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.17,0,0,5.882,4.665,"2018a","ADZKUX"
"2815",72,"Israel",0,0,1969-10-28,196910,72610,"Free Centre","",60,109,999,1982,NA,NA,1.199,0,NA,2,120,1,10,"",13,0,0,0,0,7.692,0,7.692,0,0,0,0,0,0,0,7.692,0,0,0,0,0,0,15.385,0,0,0,0,0,7.692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.462,0,0,0,7.692,0,0,0,0,0,0,0,0,7.692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.538,0,0,0,7.692,"2018a","AEFBEL"
"2816",72,"Israel",0,0,1969-10-28,196910,72611,"State List","",60,109,999,1982,NA,NA,3.119,0,NA,4,120,1,10,"",18,0,0,0,0,11.111,0,0,0,0,0,0,0,0,0,5.556,0,0,5.556,5.556,5.556,0,5.556,0,0,0,0,0,0,0,5.556,0,0,0,22.222,0,0,0,0,0,5.556,0,5.556,0,16.667,0,0,0,0,0,0,0,0,0,0,0,0,5.556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,0,22.222,5.556,0,"2018a","91CWAG"
